市町村コード,都道府県名,自治体名,測定日,大曲,神岡,西仙北,中仙,協和,南外,仙北,太田
5212,秋田県,大仙市,2007/11/26,7,0,0,0,0,12,3,0
5212,秋田県,大仙市,2007/11/27,0,0,0,0,0,2,0,0
5212,秋田県,大仙市,2007/11/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/11/29,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/11/30,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/12/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/12/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/12/3,0,0,0,2,0,0,0,0
5212,秋田県,大仙市,2007/12/4,1,2,2,3,1,0,0,2
5212,秋田県,大仙市,2007/12/5,18,29,31,28,15,24,30,35
5212,秋田県,大仙市,2007/12/6,27,27,30,41,35,30,40,58
5212,秋田県,大仙市,2007/12/7,19,18,21,36,29,18,26,37
5212,秋田県,大仙市,2007/12/8,15,12,18,30,23,17,20,28
5212,秋田県,大仙市,2007/12/9,13,11,16,26,17,15,15,24
5212,秋田県,大仙市,2007/12/10,10,11,14,24,18,13,13,24
5212,秋田県,大仙市,2007/12/11,10,10,6,10,17,13,12,21
5212,秋田県,大仙市,2007/12/12,8,9,0,18,16,11,10,18
5212,秋田県,大仙市,2007/12/13,8,7,0,14,15,11,9,16
5212,秋田県,大仙市,2007/12/14,5,5,0,10,14,9,6,14
5212,秋田県,大仙市,2007/12/15,5,2,0,9,12,5,4,14
5212,秋田県,大仙市,2007/12/16,5,2,0,8,10,5,6,12
5212,秋田県,大仙市,2007/12/17,6,3,4,10,10,10,7,13
5212,秋田県,大仙市,2007/12/18,6,7,14,12,15,14,5,14
5212,秋田県,大仙市,2007/12/19,18,15,22,15,23,24,13,18
5212,秋田県,大仙市,2007/12/20,10,12,15,20,22,20,10,15
5212,秋田県,大仙市,2007/12/21,25,24,14,22,29,41,26,24
5212,秋田県,大仙市,2007/12/22,20,19,12,15,28,26,20,19
5212,秋田県,大仙市,2007/12/23,10,16,10,12,27,24,18,17
5212,秋田県,大仙市,2007/12/24,8,13,10,11,24,17,15,15
5212,秋田県,大仙市,2007/12/25,6,8,8,10,21,13,5,11
5212,秋田県,大仙市,2007/12/26,6,7,3,9,19,13,5,11
5212,秋田県,大仙市,2007/12/27,5,6,0,9,17,11,5,11
5212,秋田県,大仙市,2007/12/28,4,5,0,6,15,11,4,10
5212,秋田県,大仙市,2007/12/29,1,2,0,3,13,9,0,4
5212,秋田県,大仙市,2007/12/30,0,0,0,2,12,3,0,0
5212,秋田県,大仙市,2007/12/31,19,10,18,18,12,14,13,17
5212,秋田県,大仙市,2008/1/1,19,14,18,28,15,20,25,39
5212,秋田県,大仙市,2008/1/2,44,33,35,33,25,36,50,47
5212,秋田県,大仙市,2008/1/3,56,40,42,41,32,53,58,48
5212,秋田県,大仙市,2008/1/4,60,40,45,50,35,50,50,42
5212,秋田県,大仙市,2008/1/5,35,30,47,47,32,43,45,33
5212,秋田県,大仙市,2008/1/6,37,37,42,45,30,44,33,35
5212,秋田県,大仙市,2008/1/7,37,33,37,40,30,35,37,34
5212,秋田県,大仙市,2008/1/8,37,26,37,38,27,32,34,30
5212,秋田県,大仙市,2008/1/9,32,23,34,34,25,30,31,28
5212,秋田県,大仙市,2008/1/10,46,35,42,44,29,50,43,38
5212,秋田県,大仙市,2008/1/11,48,40,45,44,36,51,43,38
5212,秋田県,大仙市,2008/1/12,50,44,52,42,41,49,50,38
5212,秋田県,大仙市,2008/1/13,58,52,55,57,51,65,60,53
5212,秋田県,大仙市,2008/1/14,68,57,57,59,55,85,63,50
5212,秋田県,大仙市,2008/1/15,70,73,69,65,70,86,70,64
5212,秋田県,大仙市,2008/1/16,80,85,82,66,80,103,80,63
5212,秋田県,大仙市,2008/1/17,88,88,87,68,78,106,90,62
5212,秋田県,大仙市,2008/1/18,85,80,77,62,74,106,81,61
5212,秋田県,大仙市,2008/1/19,80,87,80,62,71,105,75,58
5212,秋田県,大仙市,2008/1/20,86,80,74,67,67,99,80,64
5212,秋田県,大仙市,2008/1/21,88,76,70,68,64,93,75,62
5212,秋田県,大仙市,2008/1/22,71,71,66,64,62,88,70,59
5212,秋田県,大仙市,2008/1/23,72,69,64,60,60,83,68,56
5212,秋田県,大仙市,2008/1/24,68,70,64,64,59,82,65,56
5212,秋田県,大仙市,2008/1/25,73,69,68,66,68,93,65,64
5212,秋田県,大仙市,2008/1/26,82,75,74,63,70,115,65,64
5212,秋田県,大仙市,2008/1/27,102,83,77,62,70,132,80,61
5212,秋田県,大仙市,2008/1/28,97,80,78,70,72,117,75,69
5212,秋田県,大仙市,2008/1/29,77,73,67,60,65,105,60,58
5212,秋田県,大仙市,2008/1/30,72,71,63,57,60,96,58,55
5212,秋田県,大仙市,2008/1/31,78,69,60,57,60,99,62,56
5212,秋田県,大仙市,2008/2/1,81,71,63,60,63,105,68,57
5212,秋田県,大仙市,2008/2/2,86,90,72,66,70,115,80,71
5212,秋田県,大仙市,2008/2/3,80,78,71,64,66,102,73,57
5212,秋田県,大仙市,2008/2/4,80,76,68,61,61,98,66,57
5212,秋田県,大仙市,2008/2/5,84,79,73,64,63,103,70,61
5212,秋田県,大仙市,2008/2/6,88,78,77,62,65,105,76,60
5212,秋田県,大仙市,2008/2/7,86,77,71,60,63,103,72,58
5212,秋田県,大仙市,2008/2/8,82,75,69,58,65,102,65,57
5212,秋田県,大仙市,2008/2/9,80,74,65,56,67,100,63,57
5212,秋田県,大仙市,2008/2/10,78,70,63,54,63,96,60,53
5212,秋田県,大仙市,2008/2/11,73,65,62,52,58,92,57,49
5212,秋田県,大仙市,2008/2/12,70,65,62,50,60,90,54,49
5212,秋田県,大仙市,2008/2/13,72,65,60,50,58,93,55,49
5212,秋田県,大仙市,2008/2/14,77,69,64,68,63,101,63,70
5212,秋田県,大仙市,2008/2/15,79,70,60,80,65,102,70,82
5212,秋田県,大仙市,2008/2/16,83,73,72,76,69,101,75,88
5212,秋田県,大仙市,2008/2/17,99,78,81,74,77,114,85,86
5212,秋田県,大仙市,2008/2/18,98,80,77,76,79,112,83,77
5212,秋田県,大仙市,2008/2/19,97,73,67,66,81,104,71,74
5212,秋田県,大仙市,2008/2/20,92,83,81,86,85,10,78,87
5212,秋田県,大仙市,2008/2/21,90,84,79,80,79,115,76,82
5212,秋田県,大仙市,2008/2/22,88,80,77,74,72,109,72,76
5212,秋田県,大仙市,2008/2/23,87,77,75,68,69,105,70,73
5212,秋田県,大仙市,2008/2/24,97,84,81,73,76,110,80,76
5212,秋田県,大仙市,2008/2/25,98,83,76,72,75,108,74,73
5212,秋田県,大仙市,2008/2/26,93,80,72,72,72,105,73,72
5212,秋田県,大仙市,2008/2/27,90,76,71,68,69,108,70,69
5212,秋田県,大仙市,2008/2/28,107,90,80,70,71,123,86,72
5212,秋田県,大仙市,2008/3/1,92,76,70,63,64,105,70,72
5212,秋田県,大仙市,2008/3/2,93,78,69,68,62,111,75,74
5212,秋田県,大仙市,2008/3/3,86,77,68,65,58,103,68,66
5212,秋田県,大仙市,2008/3/4,86,74,69,64,55,107,68,65
5212,秋田県,大仙市,2008/3/5,92,85,80,69,64,112,75,70
5212,秋田県,大仙市,2008/3/6,91,85,77,74,70,112,70,71
5212,秋田県,大仙市,2008/3/7,90,78,74,68,67,108,70,65
5212,秋田県,大仙市,2008/3/8,90,80,71,66,65,112,67,66
5212,秋田県,大仙市,2008/3/9,84,75,68,64,62,104,65,63
5212,秋田県,大仙市,2008/3/10,83,73,65,62,58,104,61,60
5212,秋田県,大仙市,2008/3/11,78,69,61,58,55,100,57,54
5212,秋田県,大仙市,2008/3/12,77,65,59,56,53,92,50,50
5212,秋田県,大仙市,2008/3/13,70,60,51,52,47,89,47,47
5212,秋田県,大仙市,2008/3/14,66,54,48,48,41,85,44,38
5212,秋田県,大仙市,2008/3/15,61,46,42,38,36,80,38,33
5212,秋田県,大仙市,2008/3/16,58,40,36,34,31,78,32,28
5212,秋田県,大仙市,2008/3/17,55,35,30,32,25,72,28,23
5212,秋田県,大仙市,2008/3/18,45,29,25,30,22,70,25,20
5212,秋田県,大仙市,2008/3/19,42,20,17,26,14,61,19,16
5212,秋田県,大仙市,2008/3/20,33,15,8,16,8,59,12,12
5212,秋田県,大仙市,2008/3/21,28,7,0,12,0,53,7,7
5212,秋田県,大仙市,2008/3/22,21,4,0,5,0,43,0,1
5212,秋田県,大仙市,2008/3/23,15,0,0,0,0,33,0,0
5212,秋田県,大仙市,2008/3/24,10,0,0,0,0,33,0,0
5212,秋田県,大仙市,2008/3/25,4,0,0,0,0,27,0,0
5212,秋田県,大仙市,2008/3/26,0,0,0,0,0,18,0,0
5212,秋田県,大仙市,2008/3/27,0,0,0,0,0,14,0,0
5212,秋田県,大仙市,2008/3/28,0,0,0,0,0,9,0,0
5212,秋田県,大仙市,2008/3/29,0,0,0,0,0,6,0,0
5212,秋田県,大仙市,2008/3/30,0,0,0,0,0,3,0,0
5212,秋田県,大仙市,2008/3/31,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/7,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/8,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/9,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/10,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/11,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/12,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/13,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/14,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/15,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/16,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/17,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/19,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/20,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/21,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/22,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/23,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/24,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/25,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/26,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/27,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/29,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/4/30,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/7,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/8,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/9,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/10,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/11,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/12,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/13,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/14,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/15,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/16,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/17,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/19,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/20,13,5,5,9,2,14,7,18
5212,秋田県,大仙市,2008/11/21,3,2,0,4,0,2,1,5
5212,秋田県,大仙市,2008/11/22,0,1,0,2,0,0,3,3
5212,秋田県,大仙市,2008/11/23,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/24,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/25,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/26,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/27,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/29,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/11/30,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/12/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/12/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/12/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/12/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/12/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/12/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/12/7,24,16,12,12,10,31,20,13
5212,秋田県,大仙市,2008/12/8,24,13,9,11,3,17,18,12
5212,秋田県,大仙市,2008/12/9,10,6,4,2,0,8,8,4
5212,秋田県,大仙市,2008/12/10,2,1,0,0,0,0,0,0
5212,秋田県,大仙市,2008/12/11,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/12/12,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/12/13,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/12/14,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/12/15,4,4,6,4,1,2,12,2
5212,秋田県,大仙市,2008/12/16,0,0,0,2,0,0,0,0
5212,秋田県,大仙市,2008/12/17,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/12/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/12/19,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/12/20,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/12/21,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/12/22,0,1,0,0,0,1,0,0
5212,秋田県,大仙市,2008/12/23,3,1,0,2,2,2,1,0
5212,秋田県,大仙市,2008/12/24,4,1,2,0,1,3,1,0
5212,秋田県,大仙市,2008/12/25,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2008/12/26,3,1,5,2,0,3,1,3
5212,秋田県,大仙市,2008/12/27,25,18,23,12,10,23,14,13
5212,秋田県,大仙市,2008/12/28,30,19,25,25,15,25,30,18
5212,秋田県,大仙市,2008/12/29,25,13,22,35,19,21,24,20
5212,秋田県,大仙市,2008/12/30,14,6,1,36,7,12,14,7
5212,秋田県,大仙市,2008/12/31,24,21,15,51,17,31,26,17
5212,秋田県,大仙市,2009/1/1,21,16,15,40,10,24,20,20
5212,秋田県,大仙市,2009/1/2,15,12,11,35,5,20,15,17
5212,秋田県,大仙市,2009/1/3,11,11,13,29,4,20,14,15
5212,秋田県,大仙市,2009/1/4,10,10,9,21,3,18,13,13
5212,秋田県,大仙市,2009/1/5,9,8,7,12,3,18,8,10
5212,秋田県,大仙市,2009/1/6,11,7,7,12,3,18,10,6
5212,秋田県,大仙市,2009/1/7,12,9,6,12,3,18,9,5
5212,秋田県,大仙市,2009/1/8,12,8,2,10,3,18,8,4
5212,秋田県,大仙市,2009/1/9,11,6,0,10,3,16,8,4
5212,秋田県,大仙市,2009/1/10,10,5,15,12,8,16,9,10
5212,秋田県,大仙市,2009/1/11,20,19,21,32,15,33,30,34
5212,秋田県,大仙市,2009/1/12,28,22,18,37,23,31,25,30
5212,秋田県,大仙市,2009/1/13,23,22,20,24,27,31,18,27
5212,秋田県,大仙市,2009/1/14,27,27,26,26,28,44,25,25
5212,秋田県,大仙市,2009/1/15,32,26,27,36,28,45,32,29
5212,秋田県,大仙市,2009/1/16,35,30,31,46,35,45,35,42
5212,秋田県,大仙市,2009/1/17,44,39,30,46,40,57,42,45
5212,秋田県,大仙市,2009/1/18,49,39,28,50,40,62,50,50
5212,秋田県,大仙市,2009/1/19,33,30,27,36,28,44,33,35
5212,秋田県,大仙市,2009/1/20,25,23,22,32,28,39,21,27
5212,秋田県,大仙市,2009/1/21,25,20,20,30,28,37,20,27
5212,秋田県,大仙市,2009/1/22,23,20,18,29,27,35,18,24
5212,秋田県,大仙市,2009/1/23,20,15,16,26,27,31,16,17
5212,秋田県,大仙市,2009/1/24,38,19,28,23,29,48,25,14
5212,秋田県,大仙市,2009/1/25,52,53,75,49,50,74,55,54
5212,秋田県,大仙市,2009/1/26,70,78,86,82,68,93,66,58
5212,秋田県,大仙市,2009/1/27,65,60,58,78,63,77,51,45
5212,秋田県,大仙市,2009/1/28,59,50,52,60,55,71,46,38
5212,秋田県,大仙市,2009/1/29,54,48,48,58,51,65,44,37
5212,秋田県,大仙市,2009/1/30,53,47,45,57,40,63,43,37
5212,秋田県,大仙市,2009/1/31,48,41,45,52,38,58,40,35
5212,秋田県,大仙市,2009/2/1,47,38,44,45,35,59,40,30
5212,秋田県,大仙市,2009/2/2,45,38,43,42,32,59,39,28
5212,秋田県,大仙市,2009/2/3,54,48,53,58,45,69,46,28
5212,秋田県,大仙市,2009/2/4,40,45,50,50,40,62,40,27
5212,秋田県,大仙市,2009/2/5,40,43,48,49,39,60,39,25
5212,秋田県,大仙市,2009/2/6,40,39,42,47,36,58,38,25
5212,秋田県,大仙市,2009/2/7,40,38,42,46,36,58,40,24
5212,秋田県,大仙市,2009/2/8,44,38,42,49,40,65,40,30
5212,秋田県,大仙市,2009/2/9,46,38,40,50,40,63,40,38
5212,秋田県,大仙市,2009/2/10,36,36,39,46,40,61,37,35
5212,秋田県,大仙市,2009/2/11,35,33,38,44,35,58,36,28
5212,秋田県,大仙市,2009/2/12,33,31,36,42,31,58,34,27
5212,秋田県,大仙市,2009/2/13,30,28,33,42,27,53,30,26
5212,秋田県,大仙市,2009/2/14,27,15,32,32,20,42,20,19
5212,秋田県,大仙市,2009/2/15,27,10,30,27,15,37,12,16
5212,秋田県,大仙市,2009/2/16,37,25,43,38,30,63,20,26
5212,秋田県,大仙市,2009/2/17,47,25,37,50,20,63,35,38
5212,秋田県,大仙市,2009/2/18,49,28,43,50,20,67,45,44
5212,秋田県,大仙市,2009/2/19,53,38,45,64,32,66,50,60
5212,秋田県,大仙市,2009/2/20,54,35,47,62,33,63,55,54
5212,秋田県,大仙市,2009/2/21,55,26,42,67,28,56,40,56
5212,秋田県,大仙市,2009/2/22,58,32,36,58,25,60,40,47
5212,秋田県,大仙市,2009/2/23,38,22,31,48,20,52,28,38
5212,秋田県,大仙市,2009/2/24,37,18,28,46,18,47,24,32
5212,秋田県,大仙市,2009/2/25,35,17,27,42,18,47,21,29
5212,秋田県,大仙市,2009/2/26,34,15,26,40,18,44,21,23
5212,秋田県,大仙市,2009/2/27,32,14,24,39,17,44,20,21
5212,秋田県,大仙市,2009/2/28,30,12,23,36,16,42,20,20
5212,秋田県,大仙市,2009/3/1,30,9,22,33,16,40,20,18
5212,秋田県,大仙市,2009/3/2,32,10,21,36,16,43,20,23
5212,秋田県,大仙市,2009/3/3,31,10,19,36,16,41,19,18
5212,秋田県,大仙市,2009/3/4,30,9,17,33,16,39,17,10
5212,秋田県,大仙市,2009/3/5,32,5,13,30,15,34,15,8
5212,秋田県,大仙市,2009/3/6,24,2,10,25,11,32,10,5
5212,秋田県,大仙市,2009/3/7,18,0,5,21,9,27,6,2
5212,秋田県,大仙市,2009/3/8,9,0,2,19,9,27,4,0
5212,秋田県,大仙市,2009/3/9,3,0,0,17,8,22,3,0
5212,秋田県,大仙市,2009/3/10,2,1,0,14,5,18,0,0
5212,秋田県,大仙市,2009/3/11,4,4,1,12,4,17,2,0
5212,秋田県,大仙市,2009/3/12,5,4,1,18,7,19,3,0
5212,秋田県,大仙市,2009/3/13,3,0,0,11,4,16,0,0
5212,秋田県,大仙市,2009/3/14,1,0,0,3,0,12,2,0
5212,秋田県,大仙市,2009/3/15,2,2,0,1,0,16,0,0
5212,秋田県,大仙市,2009/3/16,0,0,0,0,0,7,0,0
5212,秋田県,大仙市,2009/3/17,0,0,0,0,0,3,0,0
5212,秋田県,大仙市,2009/3/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/3/19,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/3/20,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/3/21,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/3/22,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/3/23,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/3/24,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/3/25,1,2,0,0,0,0,0,0
5212,秋田県,大仙市,2009/3/26,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/3/27,2,3,4,6,3,0,5,5
5212,秋田県,大仙市,2009/3/28,0,3,1,12,8,4,10,10
5212,秋田県,大仙市,2009/3/29,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/3/30,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/3/31,1,0,0,0,0,0,2,0
5212,秋田県,大仙市,2009/4/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/7,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/8,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/9,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/10,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/11,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/12,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/13,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/14,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/15,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/16,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/17,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/19,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/20,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/21,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/22,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/23,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/24,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/25,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/26,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/27,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/29,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/4/30,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/7,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/8,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/9,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/10,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/11,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/12,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/13,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/14,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/15,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/16,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/17,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/19,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/20,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/21,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/22,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/23,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/24,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/25,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/26,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/27,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/29,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/11/30,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/12/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/12/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/12/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/12/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/12/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/12/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/12/7,0,0,0,0,0,0,0,1
5212,秋田県,大仙市,2009/12/8,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/12/9,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/12/10,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/12/11,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/12/12,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/12/13,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/12/14,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2009/12/15,16,15,19,22,13,13,15,18
5212,秋田県,大仙市,2009/12/16,58,50,53,40,43,51,55,31
5212,秋田県,大仙市,2009/12/17,72,70,63,33,50,86,50,31
5212,秋田県,大仙市,2009/12/18,70,60,51,32,45,67,45,22
5212,秋田県,大仙市,2009/12/19,68,73,54,45,50,69,53,35
5212,秋田県,大仙市,2009/12/20,79,71,58,56,55,76,60,42
